index,file,rule_id
62,../data/prompts_new_format/prompt3/versuch9/prompt_3_final_4.json,aws-s3-enable-versioning
63,../data/prompts_new_format/prompt3/versuch9/prompt_3_final_4.json,aws-s3-encryption-customer-key
64,../data/prompts_new_format/prompt3/versuch9/prompt_3_final_4.json,aws-s3-ignore-public-acls
65,../data/prompts_new_format/prompt3/versuch9/prompt_3_final_4.json,aws-s3-no-public-buckets
66,../data/prompts_new_format/prompt3/versuch9/prompt_3_final_4.json,aws-s3-specify-public-access-block
67,../data/prompts_new_format/prompt3/versuch10/prompt_3_try_4.json,aws-s3-block-public-acls
68,../data/prompts_new_format/prompt3/versuch10/prompt_3_try_4.json,aws-s3-block-public-policy
69,../data/prompts_new_format/prompt3/versuch10/prompt_3_try_4.json,aws-s3-enable-bucket-encryption
70,../data/prompts_new_format/prompt3/versuch10/prompt_3_try_4.json,aws-s3-enable-bucket-logging
71,../data/prompts_new_format/prompt3/versuch10/prompt_3_try_4.json,aws-s3-enable-versioning
72,../data/prompts_new_format/prompt3/versuch10/prompt_3_try_4.json,aws-s3-encryption-customer-key
73,../data/prompts_new_format/prompt3/versuch10/prompt_3_try_4.json,aws-s3-ignore-public-acls
74,../data/prompts_new_format/prompt3/versuch10/prompt_3_try_4.json,aws-s3-no-public-buckets
75,../data/prompts_new_format/prompt3/versuch10/prompt_3_try_4.json,aws-s3-specify-public-access-block
76,../data/prompts_new_format/prompt3/versuch2/prompt_3_final_1.json,aws-s3-block-public-acls
77,../data/prompts_new_format/prompt3/versuch2/prompt_3_final_1.json,aws-s3-block-public-policy
78,../data/prompts_new_format/prompt3/versuch2/prompt_3_final_1.json,aws-s3-enable-bucket-encryption
79,../data/prompts_new_format/prompt3/versuch2/prompt_3_final_1.json,aws-s3-enable-bucket-logging
80,../data/prompts_new_format/prompt3/versuch2/prompt_3_final_1.json,aws-s3-enable-versioning
81,../data/prompts_new_format/prompt3/versuch2/prompt_3_final_1.json,aws-s3-encryption-customer-key
82,../data/prompts_new_format/prompt3/versuch2/prompt_3_final_1.json,aws-s3-ignore-public-acls
83,../data/prompts_new_format/prompt3/versuch2/prompt_3_final_1.json,aws-s3-no-public-buckets
84,../data/prompts_new_format/prompt3/versuch2/prompt_3_final_1.json,aws-s3-specify-public-access-block
85,../data/prompts_new_format/prompt3/versuch5/prompt_3_try_4.json,aws-s3-block-public-acls
86,../data/prompts_new_format/prompt3/versuch5/prompt_3_try_4.json,aws-s3-block-public-policy
87,../data/prompts_new_format/prompt3/versuch5/prompt_3_try_4.json,aws-s3-enable-bucket-encryption
88,../data/prompts_new_format/prompt3/versuch5/prompt_3_try_4.json,aws-s3-enable-bucket-logging
89,../data/prompts_new_format/prompt3/versuch5/prompt_3_try_4.json,aws-s3-enable-versioning
90,../data/prompts_new_format/prompt3/versuch5/prompt_3_try_4.json,aws-s3-encryption-customer-key
91,../data/prompts_new_format/prompt3/versuch5/prompt_3_try_4.json,aws-s3-ignore-public-acls
92,../data/prompts_new_format/prompt3/versuch5/prompt_3_try_4.json,aws-s3-no-public-buckets
93,../data/prompts_new_format/prompt3/versuch5/prompt_3_try_4.json,aws-s3-specify-public-access-block
94,../data/prompts_new_format/prompt3/versuch4/prompt_3_final_2.json,aws-s3-block-public-acls
95,../data/prompts_new_format/prompt3/versuch4/prompt_3_final_2.json,aws-s3-block-public-policy
96,../data/prompts_new_format/prompt3/versuch4/prompt_3_final_2.json,aws-s3-enable-bucket-encryption
97,../data/prompts_new_format/prompt3/versuch4/prompt_3_final_2.json,aws-s3-enable-bucket-logging
98,../data/prompts_new_format/prompt3/versuch4/prompt_3_final_2.json,aws-s3-enable-versioning
99,../data/prompts_new_format/prompt3/versuch4/prompt_3_final_2.json,aws-s3-encryption-customer-key
100,../data/prompts_new_format/prompt3/versuch4/prompt_3_final_2.json,aws-s3-ignore-public-acls
101,../data/prompts_new_format/prompt3/versuch4/prompt_3_final_2.json,aws-s3-no-public-buckets
102,../data/prompts_new_format/prompt3/versuch4/prompt_3_final_2.json,aws-s3-specify-public-access-block
103,../data/prompts_new_format/prompt3/versuch3/prompt_3_final_4.json,aws-s3-block-public-acls
104,../data/prompts_new_format/prompt3/versuch3/prompt_3_final_4.json,aws-s3-block-public-policy
105,../data/prompts_new_format/prompt3/versuch3/prompt_3_final_4.json,aws-s3-enable-bucket-encryption
106,../data/prompts_new_format/prompt3/versuch3/prompt_3_final_4.json,aws-s3-enable-bucket-logging
107,../data/prompts_new_format/prompt3/versuch3/prompt_3_final_4.json,aws-s3-enable-versioning
108,../data/prompts_new_format/prompt3/versuch3/prompt_3_final_4.json,aws-s3-encryption-customer-key
109,../data/prompts_new_format/prompt3/versuch3/prompt_3_final_4.json,aws-s3-ignore-public-acls
110,../data/prompts_new_format/prompt3/versuch3/prompt_3_final_4.json,aws-s3-no-public-buckets
111,../data/prompts_new_format/prompt3/versuch3/prompt_3_final_4.json,aws-s3-specify-public-access-block
112,../data/prompts_new_format/prompt2/versuch5/prompt_2_final_1.json,aws-ec2-enable-at-rest-encryption
113,../data/prompts_new_format/prompt2/versuch5/prompt_2_final_1.json,aws-ec2-enforce-http-token-imds
114,../data/prompts_new_format/prompt2/versuch4/prompt_2_final_1.json,aws-ec2-enable-at-rest-encryption
115,../data/prompts_new_format/prompt2/versuch4/prompt_2_final_1.json,aws-ec2-enforce-http-token-imds
116,../data/prompts_new_format/prompt5/versuch8/prompt_5_final_1.json,aws-ec2-enable-at-rest-encryption
117,../data/prompts_new_format/prompt5/versuch8/prompt_5_final_1.json,aws-ec2-enforce-http-token-imds
118,../data/prompts_new_format/prompt5/versuch8/prompt_5_final_1.json,aws-vpc-add-description-to-security-group-rule
119,../data/prompts_new_format/prompt5/versuch8/prompt_5_final_1.json,aws-vpc-no-public-ingress-sgr
120,../data/prompts_new_format/prompt5/versuch6/prompt_5_final_2.json,aws-ec2-enable-at-rest-encryption
121,../data/prompts_new_format/prompt5/versuch6/prompt_5_final_2.json,aws-ec2-enforce-http-token-imds
122,../data/prompts_new_format/prompt5/versuch1/prompt_5_final_1.json,aws-ec2-enable-at-rest-encryption
123,../data/prompts_new_format/prompt5/versuch1/prompt_5_final_1.json,aws-ec2-enforce-http-token-imds
124,../data/prompts_new_format/prompt5/versuch7/prompt_5_final_2.json,aws-ec2-enable-at-rest-encryption
125,../data/prompts_new_format/prompt5/versuch7/prompt_5_final_2.json,aws-ec2-enforce-http-token-imds
126,../data/prompts_new_format/prompt5/versuch9/prompt_5_final_1.json,aws-ec2-enable-at-rest-encryption
127,../data/prompts_new_format/prompt5/versuch9/prompt_5_final_1.json,aws-ec2-enforce-http-token-imds
128,../data/prompts_new_format/prompt5/versuch10/prompt_5_final_4.json,aws-ec2-enable-at-rest-encryption
129,../data/prompts_new_format/prompt5/versuch10/prompt_5_final_4.json,aws-ec2-enforce-http-token-imds
130,../data/prompts_new_format/prompt5/versuch2/prompt_5_final_1.json,aws-ec2-enable-at-rest-encryption
131,../data/prompts_new_format/prompt5/versuch2/prompt_5_final_1.json,aws-ec2-enforce-http-token-imds
132,../data/prompts_new_format/prompt5/versuch2/prompt_5_final_1.json,aws-vpc-add-description-to-security-group-rule
133,../data/prompts_new_format/prompt5/versuch2/prompt_5_final_1.json,aws-vpc-no-public-ingress-sgr
134,../data/prompts_new_format/prompt5/versuch5/prompt_5_final_1.json,aws-ec2-enable-at-rest-encryption
135,../data/prompts_new_format/prompt5/versuch5/prompt_5_final_1.json,aws-ec2-enforce-http-token-imds
136,../data/prompts_new_format/prompt5/versuch5/prompt_5_final_1.json,aws-vpc-add-description-to-security-group-rule
137,../data/prompts_new_format/prompt5/versuch5/prompt_5_final_1.json,aws-vpc-add-description-to-security-group-rule
138,../data/prompts_new_format/prompt5/versuch5/prompt_5_final_1.json,aws-vpc-add-description-to-security-group-rule
139,../data/prompts_new_format/prompt5/versuch5/prompt_5_final_1.json,aws-vpc-no-public-egress-sgr
